Subject	onset	duration	sample	trial_type	response_time	stimulus	run
4	345.668	5	2176239	selfTraitBlock	1.14	romantic or charming	4
4	358.698	5	2189269	friendGroupBlock	1.695	Middle Eastern	4
4	367.724	5	2198295	friendGroupBlock	1.426	students	4
4	378.743	5	2209314	friendGroupBlock	1.557	commuter students	4
4	385.768	5	2216339	friendGroupBlock	1.113	Canadians	4
4	394.785	5	2225356	friendGroupBlock	1.277	hipsters	4
4	409.806	5	2240377	friendRoleBlock	1.506	throws parties for the group	4
4	418.823	5	2249394	friendRoleBlock	1.489	engages others to be active and fit	4
4	427.84	5	2258411	friendRoleBlock	2.272	deceives others in the group for amusement or pleasure	4
4	438.868	5	2269439	friendRoleBlock	2.04	keeps others on schedule	4
4	449.886	5	2280457	friendRoleBlock	1.264	reminds others of their obligations	4
4	460.905	5	2291476	selfRoleBlock	1.956	motivates others to a common goal	4
4	471.933	5	2302504	selfRoleBlock	0.922	shares gossip with the group	4
4	478.948	5	2309519	selfRoleBlock	0.939	throws parties for the group	4
4	487.965	5	2318536	selfRoleBlock	2.318	gives others in the group false hope	4
4	496.982	5	2327553	selfRoleBlock	1.566	challenges others' authority in the group	4
5	1.007	5	268248	selfGroupBlock	2.735	fraternity or sorority members	1
5	10.034	5	277275	selfGroupBlock	0.915	White	1
5	19.051	5	286292	selfGroupBlock	1.099	Middle Eastern	1
5	30.079	5	297320	selfGroupBlock	1.468	humanities majors	1
5	37.094	5	304335	selfGroupBlock	1.529	liberals	1
5	52.126	5	319367	friendRoleBlock	2.656	helps others find their aspirations	1
5	63.154	5	330395	friendRoleBlock	2.638	keeps the group from dangerous or risky ventures	1
5	72.171	5	339412	friendRoleBlock	2.03	hoards the group's resources for the future	1
5	79.196	5	346437	friendRoleBlock	1.492	counsels others in difficult life decisions	1
5	90.214	5	357455	friendRoleBlock	2.292	barters with others on behalf of the group	1
5	103.244	5	370485	selfTraitBlock	2.041	prone to boredom, listless	1
5	110.259	5	377500	selfTraitBlock	1.476	brave, courageous	1
5	119.286	5	386527	selfTraitBlock	1.545	arrogant or full of themselves	1
5	130.314	5	397555	selfTraitBlock	1.88	perverse, having unhealthy habits	1
5	139.341	5	406582	selfTraitBlock	1.228	perseverant until the task is finished	1
5	154.382	5	421623	friendTraitBlock	2.684	unsatisfied with the way things are	1
5	161.408	5	428649	friendTraitBlock	1.856	hedonistic and pleasure seeking	1
5	170.435	5	437676	friendTraitBlock	1.425	callous, caring little for others	1
5	181.463	5	448704	friendTraitBlock	1.24	reckless and impulsive	1
5	192.481	5	459722	friendTraitBlock	1.327	perverse, having unhealthy habits	1
5	205.511	5	472752	selfRoleBlock	2.624	ensures others follow the group's rules	1
5	214.528	5	481769	selfRoleBlock	1.694	divides up and assigns others to tasks	1
5	221.553	5	488794	selfRoleBlock	1.682	entertains the group	1
5	230.57	5	497811	selfRoleBlock	1.964	shames group members for their mistakes	1
5	241.598	5	508839	selfRoleBlock	2.393	advises the group on strategy in competitions and games	1
5	256.619	5	523860	friendGroupBlock	2.475	men	1
5	265.646	5	532887	friendGroupBlock	0.955	liberals	1
5	276.674	5	543915	friendGroupBlock	0.863	Black	1
5	287.703	5	554944	friendGroupBlock	0.89	Jewish	1
5	294.728	5	561969	friendGroupBlock	0.92	White	1
5	307.748	5	574989	friendRoleBlock	3.494	challenges others' authority in the group	1
5	318.776	5	586017	friendRoleBlock	2.72	challenges the morals and norms of the group	1
5	327.793	5	595034	friendRoleBlock	1.359	resolves conflicts in the group	1
5	336.81	5	604051	friendRoleBlock	2.255	lets others in the group take advantage of them	1
5	347.838	5	615079	friendRoleBlock	1.738	helps others find romantic partners	1
5	358.856	5	626097	selfRoleBlock	2.196	loosens up the group	1
5	369.884	5	637125	selfRoleBlock	1.589	keeps the group from dangerous or risky ventures	1
5	378.911	5	646152	selfRoleBlock	1.459	hoards the group's resources for the future	1
5	389.94	5	657181	selfRoleBlock	1.917	gives others in the group false hope	1
5	396.965	5	664206	selfRoleBlock	1.86	finds new opportunities for the group	1
5	410.005	5	677246	selfTraitBlock	1.618	romantic or charming	1
5	419.031	5	686272	selfTraitBlock	1.687	finds fault with others	1
5	430.06	5	697301	selfTraitBlock	1.563	emotionally needy, craving affirmation or attention	1
5	437.085	5	704326	selfTraitBlock	1.448	passionate, opinionated	1
5	446.102	5	713343	selfTraitBlock	1.213	callous, caring little for others	1
5	461.133	5	728374	friendTraitBlock	1.573	romantic or charming	1
5	470.15	5	737391	friendTraitBlock	1.521	gets nervous and anxious easily	1
5	479.167	5	746408	friendTraitBlock	1.178	apathetic or indifferent	1
5	490.195	5	757436	friendTraitBlock	1.675	arrogant or full of themselves	1
5	501.213	5	768454	friendTraitBlock	1.468	eminent, popular, and captivating	1
5	1.008	5	838387	selfTraitBlock	2.128	sentimental and sensitive, experiencing emotions strongly	2
5	10.034	5	847413	selfTraitBlock	1.316	outgoing, sociable	2
5	21.063	5	858442	selfTraitBlock	1.336	dull, unintelligent	2
5	32.081	5	869460	selfTraitBlock	1.302	relaxed, handles stress well	2
5	39.106	5	876485	selfTraitBlock	1.268	trustworthy, faithful	2
5	52.136	5	889515	selfRoleBlock	2.355	discovers new knowledge for the group	2
5	61.163	5	898542	selfRoleBlock	1.845	cleans and tidies up after others	2
5	68.178	5	905557	selfRoleBlock	1.921	resolves conflicts in the group	2
5	79.207	5	916586	selfRoleBlock	1.914	maintains the group's traditions and rituals	2
5	88.233	5	925612	selfRoleBlock	1.512	helps others find romantic partners	2
5	103.265	5	940644	friendGroupBlock	1.604	Buddhists	2
5	110.29	5	947669	friendGroupBlock	0.715	women	2
5	119.307	5	956686	friendGroupBlock	0.848	Muslims	2
5	130.335	5	967714	friendGroupBlock	1.73	hipsters	2
5	139.352	5	976731	friendGroupBlock	1.049	humanities majors	2
5	154.383	5	991762	selfGroupBlock	1.96	conservatives	2
5	163.41	5	1000789	selfGroupBlock	0.927	Christians	2
5	174.438	5	1011817	selfGroupBlock	0.853	Black	2
5	185.466	5	1022845	selfGroupBlock	0.751	Muslims	2
5	194.493	5	1031872	selfGroupBlock	0.722	nerds	2
5	205.531	5	1042910	selfTraitBlock	1.605	apathetic or indifferent	2
5	216.55	5	1053929	selfTraitBlock	1.287	depressed, blue	2
5	223.575	5	1060954	selfTraitBlock	2.018	cooperative, enjoying working with others	2
5	232.592	5	1069971	selfTraitBlock	1.334	happy and cheerful	2
5	241.609	5	1078988	selfTraitBlock	1.341	compliant, submissive	2
5	256.64	5	1094019	friendRoleBlock	2.256	ensures others in the group act morally	2
5	265.657	5	1103036	friendRoleBlock	1.355	throws parties for the group	2
5	274.683	5	1112062	friendRoleBlock	1.691	divides up and assigns others to tasks	2
5	285.712	5	1123091	friendRoleBlock	1.512	loosens up the group	2
5	296.74	5	1134119	friendRoleBlock	1.279	reminds others of their obligations	2
5	307.768	5	1145147	friendTraitBlock	1.824	confident, secure in themselves	2
5	318.797	5	1156176	friendTraitBlock	1.716	finds fault with others	2
5	325.822	5	1163201	friendTraitBlock	0.954	clever and cunning	2
5	334.839	5	1172218	friendTraitBlock	0.876	dull, unintelligent	2
5	345.867	5	1183246	friendTraitBlock	1.253	cooperative, enjoying working with others	2
5	358.887	5	1196266	friendRoleBlock	2.766	shames group members for their mistakes	2
5	369.915	5	1207294	friendRoleBlock	1.773	motivates others to a common goal	2
5	376.94	5	1214319	friendRoleBlock	1.524	advises the group on strategy in competitions and games	2
5	385.967	5	1223346	friendRoleBlock	1.512	discovers new knowledge for the group	2
5	396.995	5	1234374	friendRoleBlock	1.248	gives others in the group false hope	2
5	410.025	5	1247404	friendTraitBlock	1.18	depressed, blue	2
5	417.05	5	1254429	friendTraitBlock	0.926	trustworthy, faithful	2
5	426.067	5	1263446	friendTraitBlock	1.252	considerate and kind	2
5	437.096	5	1274475	friendTraitBlock	1.368	relaxed, handles stress well	2
5	446.122	5	1283501	friendTraitBlock	2.139	brave, courageous	2
5	461.154	5	1298533	selfRoleBlock	1.887	challenges the morals and norms of the group	2
5	472.182	5	1309561	selfRoleBlock	2.191	barters with others on behalf of the group	2
5	483.2	5	1320579	selfRoleBlock	2.131	organizes and coordinates the group's plans	2
5	492.227	5	1329606	selfRoleBlock	2.586	deceives others in the group for amusement or pleasure	2
5	499.242	5	1336621	selfRoleBlock	1.813	helps people with physically demanding tasks	2
5	1.008	5	1412979	selfTraitBlock	1.62	gets nervous and anxious easily	3
5	8.033	5	1420004	selfTraitBlock	1.566	eminent, popular, and captivating	3
5	17.05	5	1429021	selfTraitBlock	0.904	confident, secure in themselves	3
5	26.077	5	1438048	selfTraitBlock	1.628	artistic, appreciating aesthetics	3
5	37.105	5	1449076	selfTraitBlock	1.382	unsatisfied with the way things are	3
5	52.126	5	1464097	friendGroupBlock	1.738	Canadians	3
5	63.154	5	1475125	friendGroupBlock	1.147	conservatives	3
5	70.18	5	1482151	friendGroupBlock	1.013	Christians	3
5	81.208	5	1493179	friendGroupBlock	1.223	stoners	3
5	90.225	5	1502196	friendGroupBlock	1.547	commuter students	3
5	103.255	5	1515226	friendTraitBlock	2.812	emotionally needy, craving affirmation or attention	3
5	114.283	5	1526254	friendTraitBlock	2.392	promiscuous, sleeping around a lot	3
5	123.3	5	1535271	friendTraitBlock	1.094	greedy or power-hungry	3
5	132.326	5	1544297	friendTraitBlock	2.302	careful about doing things the right way, meticulous	3
5	143.355	5	1555326	friendTraitBlock	1.649	hurried, impatient	3
5	154.383	5	1566354	selfTraitBlock	2.022	greedy or power-hungry	3
5	161.408	5	1573379	selfTraitBlock	1.175	reckless and impulsive	3
5	172.437	5	1584408	selfTraitBlock	1.516	blunt, no-nonsense	3
5	183.465	5	1595436	selfTraitBlock	1.683	unathletic, weak, or physically limited in some fashion	3
5	192.482	5	1604453	selfTraitBlock	1.155	healthy and fit	3
5	205.521	5	1617492	friendRoleBlock	2.342	asks questions when the group is confused	3
5	214.548	5	1626519	friendRoleBlock	1.683	ensures others follow the group's rules	3
5	223.575	5	1635546	friendRoleBlock	2.042	maintains the group's traditions and rituals	3
5	230.6	5	1642571	friendRoleBlock	1.262	provides emotional support to the group	3
5	241.629	5	1653600	friendRoleBlock	1.603	tutors others in the group	3
5	256.66	5	1668631	selfRoleBlock	2.06	leads the group	3
5	265.677	5	1677648	selfRoleBlock	1.186	keeps others on schedule	3
5	276.705	5	1688676	selfRoleBlock	1.422	reminds others of their obligations	3
5	283.72	5	1695691	selfRoleBlock	1.361	challenges the group's beliefs	3
5	292.747	5	1704718	selfRoleBlock	1.663	asks questions when the group is confused	3
5	307.788	5	1719759	selfGroupBlock	1.603	women	3
5	316.815	5	1728786	selfGroupBlock	1.456	hipsters	3
5	327.843	5	1739814	selfGroupBlock	0.751	Canadians	3
5	338.872	5	1750843	selfGroupBlock	1.533	Jewish	3
5	345.897	5	1757868	selfGroupBlock	0.918	Buddhists	3
5	358.927	5	1770898	friendTraitBlock	2.25	spontaneous, adventuresome	3
5	367.944	5	1779915	friendTraitBlock	1.076	passionate, opinionated	3
5	378.972	5	1790943	friendTraitBlock	1.393	cold and aloof	3
5	387.989	5	1799960	friendTraitBlock	1.608	blunt, no-nonsense	3
5	399.017	5	1810988	friendTraitBlock	1.99	sentimental and sensitive, experiencing emotions strongly	3
5	410.035	5	1822006	friendRoleBlock	1.596	keeps others on schedule	3
5	421.064	5	1833035	friendRoleBlock	2.296	attacks others who harm the group	3
5	428.089	5	1840060	friendRoleBlock	1.301	challenges the group's beliefs	3
5	437.106	5	1849077	friendRoleBlock	1.241	shares gossip with the group	3
5	448.134	5	1860105	friendRoleBlock	1.955	deceives others in the group for amusement or pleasure	3
5	461.154	5	1873125	selfRoleBlock	2.26	creates rules for the group	3
5	470.181	5	1882152	selfRoleBlock	1.892	helps others find their aspirations	3
5	479.207	5	1891178	selfRoleBlock	1.234	tutors others in the group	3
5	490.236	5	1902207	selfRoleBlock	1.247	attacks others who harm the group	3
5	501.264	5	1913235	selfRoleBlock	2.095	excludes unpopular or unwanted others from the group	3
5	1.007	5	1976122	selfGroupBlock	0.962	men	4
5	8.032	5	1983147	selfGroupBlock	0.978	stoners	4
5	17.059	5	1992174	selfGroupBlock	0.894	students	4
5	28.087	5	2003202	selfGroupBlock	0.986	Asian	4
5	37.104	5	2012219	selfGroupBlock	0.94	commuter students	4
5	52.136	5	2027251	friendTraitBlock	1.977	unathletic, weak, or physically limited in some fashion	4
5	63.164	5	2038279	friendTraitBlock	1.651	persuasive, articulate and even eloquent	4
5	72.181	5	2047296	friendTraitBlock	1.979	compliant, submissive	4
5	81.207	5	2056322	friendTraitBlock	1.276	artistic, appreciating aesthetics	4
5	92.236	5	2067351	friendTraitBlock	0.973	healthy and fit	4
5	103.264	5	2078379	friendRoleBlock	2.61	excludes unpopular or unwanted others from the group	4
5	110.289	5	2085404	friendRoleBlock	1.333	entertains the group	4
5	121.318	5	2096433	friendRoleBlock	1.536	organizes and coordinates the group's plans	4
5	130.344	5	2105459	friendRoleBlock	1.264	creates rules for the group	4
5	141.373	5	2116488	friendRoleBlock	1.995	shares study notes with others	4
5	154.413	5	2129528	selfTraitBlock	1.429	jealous, petty	4
5	161.438	5	2136553	selfTraitBlock	1.114	cold and aloof	4
5	170.455	5	2145570	selfTraitBlock	1.908	clever and cunning	4
5	181.483	5	2156598	selfTraitBlock	2.165	persuasive, articulate and even eloquent	4
5	190.5	5	2165615	selfTraitBlock	1.069	spontaneous, adventuresome	4
5	205.531	5	2180646	friendGroupBlock	1.144	nerds	4
5	216.549	5	2191664	friendGroupBlock	0.788	Asian	4
5	227.578	5	2202693	friendGroupBlock	0.995	Middle Eastern	4
5	236.604	5	2211719	friendGroupBlock	1.284	fraternity or sorority members	4
5	243.63	5	2218745	friendGroupBlock	1.105	students	4
5	256.669	5	2231784	selfRoleBlock	1.652	throws parties for the group	4
5	267.698	5	2242813	selfRoleBlock	0.983	shares gossip with the group	4
5	278.726	5	2253841	selfRoleBlock	1.598	ensures others in the group act morally	4
5	287.753	5	2262868	selfRoleBlock	1.465	engages others to be active and fit	4
5	296.77	5	2271885	selfRoleBlock	1.491	motivates others to a common goal	4
5	307.798	5	2282913	selfTraitBlock	1.337	hurried, impatient	4
5	314.813	5	2289928	selfTraitBlock	1.377	careful about doing things the right way, meticulous	4
5	325.841	5	2300956	selfTraitBlock	1.663	considerate and kind	4
5	334.868	5	2309983	selfTraitBlock	1.729	hedonistic and pleasure seeking	4
5	345.897	5	2321012	selfTraitBlock	1.216	promiscuous, sleeping around a lot	4
5	358.926	5	2334041	friendTraitBlock	1.217	outgoing, sociable	4
5	367.953	5	2343068	friendTraitBlock	0.96	happy and cheerful	4
5	376.98	5	2352095	friendTraitBlock	1.108	jealous, petty	4
5	387.998	5	2363113	friendTraitBlock	1.492	prone to boredom, listless	4
5	395.023	5	2370138	friendTraitBlock	1.776	perseverant until the task is finished	4
5	410.055	5	2385170	selfRoleBlock	1.859	counsels others in difficult life decisions	4
5	421.073	5	2396188	selfRoleBlock	1.84	challenges others' authority in the group	4
5	430.1	5	2405215	selfRoleBlock	1.733	provides emotional support to the group	4
5	439.117	5	2414232	selfRoleBlock	1.879	shares study notes with others	4
5	450.145	5	2425260	selfRoleBlock	1.671	lets others in the group take advantage of them	4
5	461.163	5	2436278	friendRoleBlock	1.751	finds new opportunities for the group	4
5	470.19	5	2445305	friendRoleBlock	2.048	cleans and tidies up after others	4
5	477.215	5	2452330	friendRoleBlock	2.005	helps people with physically demanding tasks	4
5	486.242	5	2461357	friendRoleBlock	1.315	engages others to be active and fit	4
5	497.27	5	2472385	friendRoleBlock	0.95	leads the group	4
7	1.008	5	325600	friendTraitBlock	2.309	depressed, blue	1
7	10.024	5	334616	friendTraitBlock	1.86	confident, secure in themselves	1
7	17.04	5	341632	friendTraitBlock	2.237	passionate, opinionated	1
7	28.058	5	352650	friendTraitBlock	1.951	happy and cheerful	1
7	37.075	5	361667	friendTraitBlock	1.455	spontaneous, adventuresome	1
7	52.106	5	376698	selfGroupBlock	3.378	fraternity or sorority members	1
7	61.123	5	385715	selfGroupBlock	2.305	men	1
7	68.138	5	392730	selfGroupBlock	1.056	students	1
7	77.155	5	401747	selfGroupBlock	1.373	hipsters	1
7	88.173	5	412765	selfGroupBlock	0.964	Middle Eastern	1
7	103.204	5	427796	friendRoleBlock	2.711	shames group members for their mistakes	1
7	114.222	5	438814	friendRoleBlock	1.429	leads the group	1
7	123.239	5	447831	friendRoleBlock	1.705	loosens up the group	1
7	134.257	5	458849	friendRoleBlock	5.624	resolves conflicts in the group	1
7	141.263	5	465855	friendRoleBlock	1.956	helps others find romantic partners	1
7	154.293	5	478885	friendRoleBlock	2.031	divides up and assigns others to tasks	1
7	165.311	5	489903	friendRoleBlock	2.773	shares study notes with others	1
7	176.329	5	500921	friendRoleBlock	2.481	helps people with physically demanding tasks	1
7	185.346	5	509938	friendRoleBlock	3.268	barters with others on behalf of the group	1
7	192.361	5	516953	friendRoleBlock	2.547	reminds others of their obligations	1
7	205.391	5	529983	selfRoleBlock	2.753	deceives others in the group for amusement or pleasure	1
7	212.406	5	536998	selfRoleBlock	1.886	barters with others on behalf of the group	1
7	221.423	5	546015	selfRoleBlock	1	loosens up the group	1
7	232.441	5	557033	selfRoleBlock	2.617	advises the group on strategy in competitions and games	1
7	243.459	5	568051	selfRoleBlock	1.623	discovers new knowledge for the group	1
7	256.489	5	581081	selfRoleBlock	2.553	reminds others of their obligations	1
7	267.507	5	592099	selfRoleBlock	0.975	leads the group	1
7	278.526	5	603118	selfRoleBlock	1.669	helps others find their aspirations	1
7	287.542	5	612134	selfRoleBlock	2.571	helps people with physically demanding tasks	1
